original_id,value,unit,year,metric_type,context_preview,reason,kept_record_id,confidence
45,0.0,percentage,2024,general_rate,municates vision and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% planning 21% implement...,Duplicate record (keeping first occurrence),43,0.9
67,3.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),37,0.9
68,12.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),39,0.9
70,61.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),40,0.9
71,96.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),38,0.9
72,80.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),41,0.9
73,40.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),42,0.9
74,20.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),33,0.9
75,0.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),43,0.9
78,10.0,percentage,2024,training_metric,"among retail organizations:
10%
report consistently high 
return on investment from ai 
implemen...",Duplicate record (keeping first occurrence),54,0.9
79,7.0,percentage,2024,training_metric,"among retail organizations:
10%
report consistently high 
return on investment from ai 
implemen...",Duplicate record (keeping first occurrence),52,0.9
81,30.0,percentage,2024,training_metric,"among retail organizations:
10%
report consistently high 
return on investment from ai 
implemen...",Duplicate record (keeping first occurrence),66,0.9
1279,20.0,percentage,2024,general_rate,"service portfolio and accelerating innovation, compared to 20% in the earliest stage. leaders tend t...",Duplicate record (keeping first occurrence),33,0.9
1280,34.0,percentage,2024,general_rate,eated the question once they’d completed the survey. while 34% initially placed their organizations ...,Duplicate record (keeping first occurrence),34,0.9
1281,28.0,percentage,2024,general_rate,"anizations at the highest two stages of ai readiness, only 28% still did so after answering all ques...",Duplicate record (keeping first occurrence),35,0.9
1282,25.0,percentage,2024,general_rate,.3 the model yielded an even more conservative view: only 25% fell into the highest two stages of ai...,Duplicate record (keeping first occurrence),36,0.9
1283,3.0,percentage,2024,general_rate,"they are seeing value at each stage of ai readiness, from 3% at the earliest “exploring” stage to 96...",Duplicate record (keeping first occurrence),37,0.9
1284,96.0,percentage,2024,general_rate,"i readiness, from 3% at the earliest “exploring” stage to 96% at the most advanced “realizing” stage...",Duplicate record (keeping first occurrence),38,0.9
1285,12.0,percentage,2024,general_rate,realizing value at each stage of ai readiness 3% exploring 12% planning 23% implementing 61% scaling...,Duplicate record (keeping first occurrence),39,0.9
1286,61.0,percentage,2024,general_rate,of ai readiness 3% exploring 12% planning 23% implementing 61% scaling 96% realizing figure 4: focus...,Duplicate record (keeping first occurrence),40,0.9
1287,80.0,percentage,2024,general_rate,e value from ai efficiency and cost focus growth focus 100% 80% 60% 40% 20% 0% exploring implementin...,Duplicate record (keeping first occurrence),41,0.9
1288,40.0,percentage,2024,general_rate,from ai efficiency and cost focus growth focus 100% 80% 60% 40% 20% 0% exploring implementing planni...,Duplicate record (keeping first occurrence),42,0.9
1289,0.0,percentage,2024,general_rate,efficiency and cost focus growth focus 100% 80% 60% 40% 20% 0% exploring implementing planning reali...,Duplicate record (keeping first occurrence),43,0.9
1290,1.0,percentage,2024,general_rate,"commitment to, ai as critical to the business, compared to 1% at the “exploring” stage (see figure 8...",Duplicate record (keeping first occurrence),44,0.9
1291,0.0,percentage,2024,general_rate,municates vision and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% planning 21% implement...,Duplicate record (keeping first occurrence),43,0.9
1292,5.0,percentage,2024,general_rate,n and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% planning 21% implementing 81% scaling...,Duplicate record (keeping first occurrence),46,0.9
1293,6.0,percentage,2024,general_rate,"zing” stage have appointed a chief ai officer, compared to 6% in the “exploring stage”. finally, a c...",Duplicate record (keeping first occurrence),47,0.9
1294,18.0,percentage,2024,general_rate,cer 64% in the “realizing” stage 36% in the “scaling” stage 18% in the “implementing” stage 9% in th...,Duplicate record (keeping first occurrence),48,0.9
1295,9.0,percentage,2024,general_rate,36% in the “scaling” stage 18% in the “implementing” stage 9% in the “planning” stage 6% in the “exp...,Duplicate record (keeping first occurrence),49,0.9
1296,49.0,percentage,2024,general_rate,reported the lowest ai readiness scores in ai governance (49% in the “exploring” and “planning” stag...,Duplicate record (keeping first occurrence),50,0.9
1297,16.0,percentage,2024,general_rate,experimenting with it in select areas of the organization. 16% are at this stage 20+ yrs. average ag...,Duplicate record (keeping first occurrence),51,0.9
1298,7.0,percentage,2024,general_rate,"ics departments where 61% are deploying ai. however, only 7% of organizations in the financial servi...",Duplicate record (keeping first occurrence),52,0.9
1299,8.0,percentage,2024,general_rate,"er. the sector also outperforms the industry average, with 8% reporting consistently high roi from a...",Duplicate record (keeping first occurrence),53,0.9
1300,10.0,percentage,2024,general_rate,g functions driving adoption. 21% have a chief ai officer 10% see consistently high roi from ai ai s...,Duplicate record (keeping first occurrence),54,0.9
1301,70.0,percentage,2024,general_rate,ustomer experience. among financial services organizations: 70% are currently using big data analyti...,Duplicate record (keeping first occurrence),55,0.9
1302,2.0,percentage,2024,general_rate,28% high 39% low organization and culture 21% 18% 29% 34% 2% 19% high 47% low ai governance 17% 15% ...,Duplicate record (keeping first occurrence),56,0.9
1303,14.0,percentage,2024,general_rate,"ll industries in the “scaling” and “realizing” stage. yet, 14% of healthcare organizations claim the...",Duplicate record (keeping first occurrence),57,0.9
1304,2.48,billions_usd,2024,financial_metric,% see consistently high roi from ai ai spend/month (mean) $2.48m cloud first 18% 61% data and analyt...,Duplicate record (keeping first occurrence),58,0.9
1305,2.22,billions_usd,2024,financial_metric,% see consistently high roi from ai ai spend/month (mean) $2.22m cloud first 20% 53% it functional d...,Duplicate record (keeping first occurrence),59,0.9
1306,1.99,billions_usd,2024,financial_metric,% see consistently high roi from ai ai spend/month (mean) $1.99m cloud first 17% 53% it functional d...,Duplicate record (keeping first occurrence),60,0.9
1307,5.0,billions_usd,2024,financial_metric,the cloud cross-industry average: 69% 13% spend more than $5m on ai per month cross-industry average...,Duplicate record (keeping first occurrence),61,0.9
1308,100.0,billions_usd,2024,financial_metric,nvestment with 23% of manufacturing organizations spending $100k to less than $500k on cloud per mon...,Duplicate record (keeping first occurrence),62,0.9
1309,500.0,billions_usd,2024,financial_metric,"of manufacturing organizations spending $100k to less than $500k on cloud per month, exceeding the 2...",Duplicate record (keeping first occurrence),63,0.9
1310,1956.0,number,2024,unknown_metric,"industry 3 executive summary ai has come a long way since 1956, when john mccarthy first coined the ...",Duplicate record (keeping first occurrence),64,0.9
1311,67.0,percentage,2024,productivity_metric,"overall ai readiness in financial services
it is promising to see that 67% of working hours in bank...",Duplicate record (keeping first occurrence),65,0.9
1312,30.0,percentage,2024,productivity_metric,"overall ai readiness in financial services
it is promising to see that 67% of working hours in bank...",Duplicate record (keeping first occurrence),66,0.9
1313,3.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),37,0.9
1314,12.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),39,0.9
1315,23.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),69,0.9
1316,61.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),40,0.9
1317,96.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),38,0.9
1318,80.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),41,0.9
1319,40.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),42,0.9
1320,20.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),33,0.9
1321,0.0,percentage,2024,cost_metric,"figure 3: percentage of organizations that report realizing value at 
each stage of ai readiness
3...",Duplicate record (keeping first occurrence),43,0.9
1322,58.0,percentage,2024,training_metric,"the finance sector is more proactive in enhancing ai implementation, 
as 58% allocate budgets for a...",Duplicate record (keeping first occurrence),76,0.9
1323,52.0,percentage,2024,training_metric,"the finance sector is more proactive in enhancing ai implementation, 
as 58% allocate budgets for a...",Duplicate record (keeping first occurrence),77,0.9
1324,10.0,percentage,2024,training_metric,"among retail organizations:
10%
report consistently high 
return on investment from ai 
implemen...",Duplicate record (keeping first occurrence),54,0.9
1325,7.0,percentage,2024,training_metric,"among retail organizations:
10%
report consistently high 
return on investment from ai 
implemen...",Duplicate record (keeping first occurrence),52,0.9
1326,39.0,percentage,2024,training_metric,"among retail organizations:
10%
report consistently high 
return on investment from ai 
implemen...",Duplicate record (keeping first occurrence),80,0.9
1327,30.0,percentage,2024,training_metric,"among retail organizations:
10%
report consistently high 
return on investment from ai 
implemen...",Duplicate record (keeping first occurrence),66,0.9
1328,44.0,percentage,2024,training_metric,"among retail organizations:
10%
report consistently high 
return on investment from ai 
implemen...",Duplicate record (keeping first occurrence),82,0.9
1329,22.0,percentage,2024,training_metric,"among retail organizations:
10%
report consistently high 
return on investment from ai 
implemen...",Duplicate record (keeping first occurrence),83,0.9
1337,20.0,percentage,2025,growth_rate,37% at the “realizing” stage prioritize growth compared to 20% in the “exploring” stage. figure 3: p...,Duplicate record (keeping first occurrence),1330,0.9
1338,3.0,percentage,2025,percentages,that report realizing value at each stage of ai readiness 3% exploring 12% planning 23% implementing...,Duplicate record (keeping first occurrence),1334,0.9
1342,96.0,percentage,2025,growth_rate,ness 3% exploring 12% planning 23% implementing 61% scaling 96% realizing figure 4: focus on growth ...,Duplicate record (keeping first occurrence),1335,0.9
1347,20.0,percentage,2025,cost,ai efficiency and cost focus growth focus 100% 80% 60% 40% 20% 0% exploring implementing planning re...,Duplicate record (keeping first occurrence),1330,0.9
1350,100.0,percentage,2025,percentages,eadership clearly communicates vision and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% p...,Duplicate record (keeping first occurrence),1343,0.9
1351,80.0,percentage,2025,percentages,ship clearly communicates vision and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% planni...,Duplicate record (keeping first occurrence),1344,0.9
1352,60.0,percentage,2025,percentages,clearly communicates vision and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% planning 21...,Duplicate record (keeping first occurrence),1345,0.9
1353,40.0,percentage,2025,percentages,arly communicates vision and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% planning 21% i...,Duplicate record (keeping first occurrence),1346,0.9
1354,20.0,percentage,2025,percentages,communicates vision and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% planning 21% implem...,Duplicate record (keeping first occurrence),1330,0.9
1355,0.0,percentage,2025,percentages,municates vision and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% planning 21% implement...,Duplicate record (keeping first occurrence),1348,0.9
1356,1.0,percentage,2025,percentages,icates vision and commitment to ai 100% 80% 60% 40% 20% 0% 1% exploring 5% planning 21% implementing...,Duplicate record (keeping first occurrence),1349,0.9
1360,100.0,percentage,2025,percentages,0% 0% 1% exploring 5% planning 21% implementing 81% scaling 100% realizing conclusion part 3 part 2 ...,Duplicate record (keeping first occurrence),1343,0.9
1361,100.0,percentage,2025,percentages,realizing conclusion part 3 part 2 introduction part 1 17 100% of leaders of organizations at the “r...,Duplicate record (keeping first occurrence),1343,0.9
1364,64.0,percentage,2025,percentages,age of organizations that have appointed a chief ai officer 64% in the “realizing” stage 36% in the ...,Duplicate record (keeping first occurrence),1362,0.9
1368,6.0,percentage,2025,percentages,18% in the “implementing” stage 9% in the “planning” stage 6% in the “exploring” stage figure 9: org...,Duplicate record (keeping first occurrence),1363,0.9
1372,49.0,percentage,2025,percentages,eported the lowest ai readiness scores in ai governance (49% in the “exploring” and “planning” stage...,Duplicate record (keeping first occurrence),1369,0.9
1374,21.0,percentage,2025,percentages,ganization 300 to 10k number of employees cloud first 21% 3% seeing significant value from ai planni...,Duplicate record (keeping first occurrence),1358,0.9
1375,3.0,percentage,2025,percentages,zation 300 to 10k number of employees cloud first 21% 3% seeing significant value from ai planning o...,Duplicate record (keeping first occurrence),1334,0.9
1376,23.0,percentage,2025,percentages,"nning proofs of concept, and planning for ai deployments. 23% are at this stage 20+ yrs. average age...",Duplicate record (keeping first occurrence),1340,0.9
1377,20.0,percentage,2025,percentages,rganization all sizes number of employees cloud first 20% 12% seeing significant value from ai imple...,Duplicate record (keeping first occurrence),1330,0.9
1378,12.0,percentage,2025,percentages,ization all sizes number of employees cloud first 20% 12% seeing significant value from ai implement...,Duplicate record (keeping first occurrence),1339,0.9
1379,36.0,percentage,2025,percentages,moving from proofs of concept and pilots into production. 36% are at this stage average age of organ...,Duplicate record (keeping first occurrence),1365,0.9
1380,20.0,percentage,2025,percentages,on 15 yrs. 500 to 10k number of employees cloud first 20% 23% seeing significant value from ai scali...,Duplicate record (keeping first occurrence),1330,0.9
1381,23.0,percentage,2025,percentages,5 yrs. 500 to 10k number of employees cloud first 20% 23% seeing significant value from ai scaling o...,Duplicate record (keeping first occurrence),1340,0.9
1382,20.0,percentage,2025,percentages,is stage are scaling ai projects across the organization. 20% are at this stage average age of organ...,Duplicate record (keeping first occurrence),1330,0.9
1384,61.0,percentage,2025,percentages,5 yrs. number of employees 500 to 10k cloud first 31% 61% seeing significant value from ai realizing...,Duplicate record (keeping first occurrence),1341,0.9
1385,5.0,percentage,2025,percentages,repeatable and measurable value across the organization. 5% are at this stage average age of organiz...,Duplicate record (keeping first occurrence),1357,0.9
1387,96.0,percentage,2025,percentages,15 yrs. 1k to 10k number of employees cloud first 52% 96% seeing significant value from ai guidance ...,Duplicate record (keeping first occurrence),1335,0.9
1388,20.0,percentage,2025,percentages,"ss, we also see other indications of momentum. on average, 20% of companies now have a chief ai offi...",Duplicate record (keeping first occurrence),1330,0.9
1389,61.0,percentage,2025,percentages,"of department, led by data and analytics departments where 61% are deploying ai. however, only 7% of...",Duplicate record (keeping first occurrence),1341,0.9
1391,18.0,percentage,2025,investment,"healthcare’s ai readiness is driven by it investment, with 18% of companies having a chief ai office...",Duplicate record (keeping first occurrence),1366,0.9
1392,20.0,percentage,2025,percentages,"tment, with 18% of companies having a chief ai officer and 20% being cloud first. despite being one ...",Duplicate record (keeping first occurrence),1330,0.9
1393,5.0,percentage,2025,percentages,tage of healthcare organizations in the “realizing” stage (5%) is consistent with the average. this ...,Duplicate record (keeping first occurrence),1357,0.9
1394,28.0,percentage,2025,percentages,"ing surpasses the industry average for ai management, with 28% of organizations having a chief ai of...",Duplicate record (keeping first occurrence),1332,0.9
1396,21.0,percentage,2025,percentages,"th the highest roi from ai, driven by marketing functions. 21% of retailers have a chief ai officer,...",Duplicate record (keeping first occurrence),1358,0.9
1397,61.0,percentage,2025,adoption_rate,"ry compares. financial services spends the most on ai, with 61% of projects led by ai adoption in da...",Duplicate record (keeping first occurrence),1341,0.9
1398,16.0,percentage,2025,adoption_rate,ects led by ai adoption in data and analytics departments. 16% have a chief ai officer 7% see consis...,Duplicate record (keeping first occurrence),1373,0.9
1399,7.0,percentage,2025,percentages,ata and analytics departments. 16% have a chief ai officer 7% see consistently high roi from ai ai s...,Duplicate record (keeping first occurrence),1390,0.9
1400,18.0,percentage,2025,percentages,high roi from ai ai spend/month (mean) $2.48m cloud first 18% 61% data and analytics functional driv...,Duplicate record (keeping first occurrence),1366,0.9
1401,61.0,percentage,2025,percentages,h roi from ai ai spend/month (mean) $2.48m cloud first 18% 61% data and analytics functional driver ...,Duplicate record (keeping first occurrence),1341,0.9
1402,18.0,percentage,2025,investment,of ai readiness in this sector is driven by it investment. 18% have a chief ai officer 5% see consis...,Duplicate record (keeping first occurrence),1366,0.9
1403,5.0,percentage,2025,investment,or is driven by it investment. 18% have a chief ai officer 5% see consistently high roi from ai ai s...,Duplicate record (keeping first occurrence),1357,0.9
1404,20.0,percentage,2025,percentages,high roi from ai ai spend/month (mean) $2.22m cloud first 20% 53% it functional driver for ai manufa...,Duplicate record (keeping first occurrence),1330,0.9
1406,28.0,percentage,2025,percentages,"ai manufacturing reports the most engaged leadership, with 28% of companies reporting to have a chie...",Duplicate record (keeping first occurrence),1332,0.9
1407,28.0,percentage,2025,percentages,th 28% of companies reporting to have a chief ai officer. 28% have a chief ai officer 8% see consist...,Duplicate record (keeping first occurrence),1332,0.9
1408,8.0,percentage,2025,percentages,g to have a chief ai officer. 28% have a chief ai officer 8% see consistently high roi from ai ai sp...,Duplicate record (keeping first occurrence),1395,0.9
1410,53.0,percentage,2025,percentages,h roi from ai ai spend/month (mean) $1.99m cloud first 17% 53% it functional driver for ai retail th...,Duplicate record (keeping first occurrence),1405,0.9
1411,21.0,percentage,2025,adoption_rate,"value from ai, with marketing functions driving adoption. 21% have a chief ai officer 10% see consis...",Duplicate record (keeping first occurrence),1358,0.9
